Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
1949099896,3552,142,,,,,,,,,,0.038,10594.575,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949243354,512,155,,,,,,,,,,0.000,500.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949264186,512,168,,,,,,,,,,0.000,500.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949281274,480,181,,,,,,,,,,0.000,533.333,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949293147,480,194,,,,,,,,,,0.000,533.333,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949306043,512,207,,,,,,,,,,0.000,15.625,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949357051,9121,220,,,,,,,,,,0.147,16166.633,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949388316,480,233,,,,,,,,,,0.000,533.333,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949403548,480,246,,,,,,,,,,0.000,533.333,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949416828,480,259,,,,,,,,,,0.000,533.333,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949428220,512,272,,,,,,,,,,0.000,500.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949440733,480,285,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949477341,8896,298,,,,,,,,,,0.147,16575.529,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949506046,512,311,,,,,,,,,,0.000,500.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949519966,512,324,,,,,,,,,,0.000,500.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949532638,512,337,,,,,,,,,,0.000,500.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949544350,512,350,,,,,,,,,,0.000,500.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949555678,480,363,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949589663,7520,376,,,,,,,,,,0.147,19608.404,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949614495,512,389,,,,,,,,,,0.000,500.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949627871,512,402,,,,,,,,,,0.000,500.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949640927,480,415,,,,,,,,,,0.000,533.333,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949651808,512,428,,,,,,,,,,0.000,500.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949662592,480,441,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949690880,7712,454,,,,,,,,,,0.147,19120.325,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949714945,480,467,,,,,,,,,,0.000,533.333,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949728737,480,480,,,,,,,,,,0.000,533.333,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949741409,480,493,,,,,,,,,,0.000,533.333,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949752353,512,506,,,,,,,,,,0.000,500.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949763649,448,519,,,,,,,,,,0.000,17.857,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949808002,14240,532,,,,,,,,,,0.295,20709.900,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949838210,512,545,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949852578,512,558,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949864771,480,571,,,,,,,,,,0.001,1066.666,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949875235,512,584,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949886499,480,597,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1949954852,30368,610,,,,,,,,,,0.590,19422.314,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950006277,480,623,,,,,,,,,,0.001,1066.666,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950019493,512,636,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950031909,512,649,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950042693,512,662,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950053893,448,675,,,,,,,,,,0.000,17.857,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950073830,2912,688,,,,,,,,,,0.033,11252.728,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950091750,512,701,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950105830,512,714,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950118086,512,727,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950129062,512,740,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950139846,480,753,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950283016,29505,770,,,,,,,,,,0.590,19990.315,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950334697,512,783,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950348681,512,796,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950361738,512,809,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950372650,512,822,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950383850,480,835,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950452203,28480,848,,,,,,,,,,0.590,20709.900,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950496620,512,861,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950509964,480,874,,,,,,,,,,0.001,1066.666,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950522252,512,887,,,,,,,,,,0.001,1000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950533196,480,900,,,,,,,,,,0.001,1066.666,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950544140,480,913,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950720655,71681,930,,,,,,,,,,1.180,16456.090,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950816112,544,943,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950829680,544,956,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950842704,576,969,,,,,,,,,,0.001,1777.778,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950855121,512,982,,,,,,,,,,0.001,2000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950866705,480,995,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1950985586,229604,1008,,,,,,,,,,2.359,10274.734,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951337015,544,1021,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951350936,544,1034,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951363896,544,1047,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951374840,544,1060,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951386360,480,1073,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951413816,9537,1086,,,,,,,,,,0.131,13743.423,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951439257,544,1099,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951452921,512,1112,,,,,,,,,,0.001,2000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951465465,544,1125,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951476153,512,1138,,,,,,,,,,0.001,2000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951487321,480,1151,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951600987,223299,1164,,,,,,,,,,2.359,10564.927,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951934144,544,1177,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951948128,512,1190,,,,,,,,,,0.001,2000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951960320,512,1203,,,,,,,,,,0.001,2000.000,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951971200,544,1216,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1951982528,512,1229,,,,,,,,,,0.000,15.625,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1952099330,221635,1242,,,,,,,,,,2.359,10642.784,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1952425671,544,1255,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1952439591,544,1268,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1952451975,544,1281,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1952462727,544,1294,,,,,,,,,,0.001,1882.353,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1952473575,480,1307,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1952586057,505287,1320,,,,,,,,,,4.719,9338.094,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1953277299,608,1333,,,,,,,,,,0.002,3368.419,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1953291667,576,1346,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1953304371,576,1359,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1953320371,576,1372,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1953332179,480,1385,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1953519126,1071087,1402,,,,,,,,,,9.437,8804.893,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1954950538,576,1415,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1954965898,576,1428,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1954979115,576,1441,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1954990315,576,1454,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1955003851,480,1467,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1955065388,33152,1480,,,,,,,,,,0.524,15814.623,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1955119053,576,1493,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1955132877,576,1506,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1955145645,608,1519,,,,,,,,,,0.002,3368.419,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1955156813,576,1532,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1955168045,480,1545,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1955281071,1078607,1558,,,,,,,,,,9.437,8748.270,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1956725539,576,1571,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1956740419,576,1584,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1956753571,577,1597,,,,,,,,,,0.002,3549.393,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1956764836,576,1610,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1956776484,480,1623,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1956959270,1039567,1640,,,,,,,,,,9.437,9069.134,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1958366522,608,1653,,,,,,,,,,0.002,3368.419,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1958382394,608,1666,,,,,,,,,,0.002,3368.419,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1958396155,576,1679,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1958408219,576,1692,,,,,,,,,,0.002,3555.555,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1958419899,480,1705,,,,,,,,,,0.000,16.667,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1958540861,174882,1718,,,,,,,,,,2.048,11710.464,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1958813216,704,1731,,,,,,,,,,0.004,5681.816,Pageable,Device,NVIDIA RTX A4500 (0),1,,7,[CUDA memcpy Host-to-Device]
1959533099,71329,1759,336,1,1,256,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,distribution_elementwise_grid_stride_kernel
1962587798,2336,1783,1,1,1,256,1,1,56,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,distribution_elementwise_grid_stride_kernel
1964193548,2080,2373,,,,,,,,,,0.011,5169.228,Device,,NVIDIA RTX A4500 (0),1,,13,[CUDA memset]
2017879039,2144,3535,50,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,computeOffsetsKernel
2042385271,1333010,3538,6272,1,1,128,1,1,128,0.016,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,_5x_cudnn_ampere_scudnn_128x64_relu_medium_nn_v1
2055697522,2336,3546,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2064786705,1099728,4125,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2079823877,721290,4132,50176,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2080732817,627849,4157,50176,1,1,256,1,1,25,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,max_pool_forward_nchw
2122131895,180995,4417,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2122313754,3808,4419,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2123332200,481511,4422,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2123814511,2176,4431,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2123822063,279492,4475,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2124102451,181378,4482,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2124284694,181858,4506,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2124467384,3264,4508,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2124471384,483239,4511,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2124955551,2496,4520,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2124958847,279044,4564,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2125241507,271492,4570,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2125513735,182114,4577,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2125696649,181827,4601,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2125879276,3296,4603,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2125883468,478599,4606,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2126362803,2112,4615,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2126365715,282212,4659,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2126648791,181954,4666,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2126831481,181635,4690,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2127013820,3456,4692,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2127018140,483591,4695,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2127502563,2080,4704,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2127505475,281700,4748,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2127788071,271588,4754,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2128060427,183202,4761,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2128244429,182371,4937,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2128427632,3744,4939,1,2,128,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2128432272,251747,4942,2,392,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2128684787,2144,4951,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2128691443,140610,4995,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2128832789,91650,5002,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2128925303,92833,5183,25,4,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2129018904,5120,5185,1,4,128,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2129343805,348357,5188,1,392,1,128,1,1,232,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2129692994,2208,5197,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2129696066,140610,5241,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2130402347,2113,5398,4,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,computeOffsetsKernel
2130436524,132258,5401,392,1,1,256,1,1,128,0.033,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,_5x_cudnn_ampere_scudnn_128x128_relu_interior_nn_v1
2130569582,2208,5409,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2130648687,141122,5457,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2130790705,136002,5463,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2130927411,91809,5470,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2131019924,92609,5490,25,4,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2131113269,5025,5492,1,4,128,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2131119126,348772,5495,1,392,1,128,1,1,232,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2131468794,2144,5504,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2131471707,140993,5548,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
